"AÑO","MES","LUGAR_RESIDENCIA","PROVINCIA","VIAJEROS","PERNOCTACIONES","ESTANCIA_MEDIA","HABITACIONES_ESTIMADAS","PLAZAS_ESTIMADAS","GRADO_OCUPA_PLAZAS","GRADO_OCUPA_PLAZAS_FIN_SEMANA","GRADO_OCUPA_POR_HABITANTES","PERSONAL_EMPLEADO"
2018,6,"Residentes en España","Cantabria",93436,209199,2.2,9630,18874,49.21,57.81,53.69,2588
2018,6,"Residentes en el Extranjero","Cantabria",34999,73594,2.2,9630,18874,49.21,57.81,53.69,2588
2018,6,"Total","Cantabria",128435,282793,2.2,9630,18874,49.21,57.81,53.69,2588
2018,7,"Residentes en España","Cantabria",140844,360502,2.48,11292,22074,64.1,72.69,66.45,3195
2018,7,"Residentes en el Extranjero","Cantabria",39940,87625,2.48,11292,22074,64.1,72.69,66.45,3195
2018,7,"Total","Cantabria",180784,448127,2.48,11292,22074,64.1,72.69,66.45,3195
2018,8,"Residentes en España","Cantabria",179915,500634,2.65,11309,22103,80.47,80.24,81.64,3346
2018,8,"Residentes en el Extranjero","Cantabria",38782,79358,2.65,11309,22103,80.47,80.24,81.64,3346
2018,8,"Total","Cantabria",218697,579992,2.65,11309,22103,80.47,80.24,81.64,3346
2018,9,"Residentes en España","Cantabria",109610,262949,2.31,10105,19801,57.89,64.3,63.2,2696
2018,9,"Residentes en el Extranjero","Cantabria",42470,87675,2.31,10105,19801,57.89,64.3,63.2,2696
2018,9,"Total","Cantabria",152081,350624,2.31,10105,19801,57.89,64.3,63.2,2696
2018,10,"Residentes en España","Cantabria",80874,188794,2.3,7967,15600,49.04,63.08,54.59,2104
2018,10,"Residentes en el Extranjero","Cantabria",23879,52472,2.3,7967,15600,49.04,63.08,54.59,2104
2018,10,"Total","Cantabria",104754,241267,2.3,7967,15600,49.04,63.08,54.59,2104
2018,11,"Residentes en España","Cantabria",57036,122135,2.13,6362,12299,37.24,48.56,42.46,1627
2018,11,"Residentes en el Extranjero","Cantabria",8250,16937,2.13,6362,12299,37.24,48.56,42.46,1627
2018,11,"Total","Cantabria",65286,139073,2.13,6362,12299,37.24,48.56,42.46,1627
2018,12,"Residentes en España","Cantabria",46777,93094,2.01,5452,10505,33,41.27,35.59,1391
2018,12,"Residentes en el Extranjero","Cantabria",7307,15789,2.01,5452,10505,33,41.27,35.59,1391
2018,12,"Total","Cantabria",54085,108884,2.01,5452,10505,33,41.27,35.59,1391
2019,1,"Residentes en España","Cantabria",33436,60397,1.91,4815,9364,25.99,33.08,31.73,1189
2019,1,"Residentes en el Extranjero","Cantabria",6318,15689,1.91,4815,9364,25.99,33.08,31.73,1189
2019,1,"Total","Cantabria",39754,76086,1.91,4815,9364,25.99,33.08,31.73,1189
2019,2,"Residentes en España","Cantabria",44969,82128,1.87,5330,10311,33.07,44.43,39.2,1241
2019,2,"Residentes en el Extranjero","Cantabria",6545,14174,1.87,5330,10311,33.07,44.43,39.2,1241
2019,2,"Total","Cantabria",51514,96301,1.87,5330,10311,33.07,44.43,39.2,1241
2019,3,"Residentes en España","Cantabria",66250,126412,1.97,6903,13422,35.29,49.34,40.42,1586
2019,3,"Residentes en el Extranjero","Cantabria",9440,22372,1.97,6903,13422,35.29,49.34,40.42,1586
2019,3,"Total","Cantabria",75691,148784,1.97,6903,13422,35.29,49.34,40.42,1586
2019,4,"Residentes en España","Cantabria",91632,200666,2.17,8635,16867,47.32,53.73,49.36,2166
2019,4,"Residentes en el Extranjero","Cantabria",21194,44182,2.17,8635,16867,47.32,53.73,49.36,2166
2019,4,"Total","Cantabria",112826,244848,2.17,8635,16867,47.32,53.73,49.36,2166
2019,5,"Residentes en España","Cantabria",80493,171672,2.06,8928,17490,42.31,52.56,48.15,2211
2019,5,"Residentes en el Extranjero","Cantabria",32462,61503,2.06,8928,17490,42.31,52.56,48.15,2211
2019,5,"Total","Cantabria",112955,233175,2.06,8928,17490,42.31,52.56,48.15,2211
2019,6,"Residentes en España","Cantabria",104402,218491,2.08,10028,19687,49,61.62,54.25,2622
2019,6,"Residentes en el Extranjero","Cantabria",36191,74599,2.08,10028,19687,49,61.62,54.25,2622
2019,6,"Total","Cantabria",140593,293090,2.08,10028,19687,49,61.62,54.25,2622
2019,7,"Residentes en España","Cantabria",147180,371188,2.45,11318,22179,65.01,74.77,68.16,3282
2019,7,"Residentes en el Extranjero","Cantabria",40070,87695,2.45,11318,22179,65.01,74.77,68.16,3282
2019,7,"Total","Cantabria",187250,458883,2.45,11318,22179,65.01,74.77,68.16,3282
2019,8,"Residentes en España","Cantabria",174061,469759,2.61,11471,22473,77.68,75.31,79.43,3250
2019,8,"Residentes en el Extranjero","Cantabria",41393,91629,2.61,11471,22473,77.68,75.31,79.43,3250
2019,8,"Total","Cantabria",215454,561389,2.61,11471,22473,77.68,75.31,79.43,3250
2019,9,"Residentes en España","Cantabria",109582,256307,2.29,10356,20325,56.52,64.1,62.49,2734
2019,9,"Residentes en el Extranjero","Cantabria",43770,95141,2.29,10356,20325,56.52,64.1,62.49,2734
2019,9,"Total","Cantabria",153352,351448,2.29,10356,20325,56.52,64.1,62.49,2734
2019,10,"Residentes en España","Cantabria",80084,170002,2.07,7991,15623,45.68,60.39,51.24,2060
2019,10,"Residentes en el Extranjero","Cantabria",27964,54093,2.07,7991,15623,45.68,60.39,51.24,2060
2019,10,"Total","Cantabria",108048,224094,2.07,7991,15623,45.68,60.39,51.24,2060
2019,11,"Residentes en España","Cantabria",54366,115584,2.11,6560,12705,35.27,45.76,41.13,1699
2019,11,"Residentes en el Extranjero","Cantabria",10170,20746,2.11,6560,12705,35.27,45.76,41.13,1699
2019,11,"Total","Cantabria",64536,136330,2.11,6560,12705,35.27,45.76,41.13,1699
